booking_id,check_in,nights,lead_time_days,adults,children,country,room_type,market_segment,adr_eur,is_cancelled,revenue_eur
3583,2025-11-07,5,128,2,1,Italy,Deluxe,Direct,112.7,0,563.5
3584,2025-10-29,9,141,2,2,Italy,Deluxe,Direct,182.38,0,1641.42
3585,2026-06-07,10,34,4,0,Turkey,Family,Travel Agency,162.99,0,1629.9
3586,2025-02-12,4,85,1,1,Egypt,Suite,Travel Agency,246.72,0,986.88
3587,2025-12-21,13,90,3,0,UAE,Deluxe,Direct,139.18,0,1809.34
3588,2025-03-05,9,34,4,0,Portugal,Family,Travel Agency,184.81,0,1663.29
3589,2025-11-04,8,115,4,1,Portugal,Deluxe,Travel Agency,181.07,0,1448.56
3590,2025-07-04,6,72,4,0,France,Superior,Corporate,128.18,0,769.08
3591,2025-06-01,14,73,4,2,Greece,Family,Corporate,168.31,0,2356.34
3592,2025-02-09,1,126,1,0,UAE,Deluxe,Travel Agency,183.07,0,183.07
3593,2025-11-14,10,176,4,1,Portugal,Deluxe,Direct,196.2,0,1962.0
3594,2026-03-23,7,33,2,2,UAE,Family,Corporate,199.77,0,1398.39
3595,2025-05-01,3,84,2,2,Greece,Deluxe,Direct,139.91,0,419.73
3596,2025-06-22,13,115,2,1,Turkey,Suite,Direct,260.73,0,3389.49
3597,2026-01-20,5,31,2,0,Portugal,Superior,Corporate,134.48,0,672.4
3598,2026-02-11,6,50,1,0,UAE,Standard,OTA,73.76,0,442.56
3599,2025-10-10,2,127,4,0,Spain,Deluxe,Travel Agency,196.2,1,0.0
3600,2026-01-09,6,142,2,0,UAE,Deluxe,Travel Agency,179.76,0,1078.56
3601,2026-01-08,7,47,1,1,Greece,Superior,Travel Agency,104.98,0,734.86
3602,2026-05-11,12,106,2,2,Spain,Suite,Travel Agency,229.88,0,2758.56
3603,2025-01-08,5,148,1,0,Egypt,Standard,Travel Agency,103.84,0,519.2
3604,2025-07-25,2,121,1,0,UAE,Family,Travel Agency,229.3,0,458.6
3605,2025-06-12,2,160,4,2,Portugal,Suite,OTA,210.28,1,0.0
3606,2025-08-17,7,142,2,0,Greece,Standard,Corporate,91.04,0,637.28
3607,2025-02-06,9,147,3,2,UAE,Standard,Direct,100.23,0,902.07
3608,2025-02-04,6,95,3,0,Italy,Standard,Direct,110.81,0,664.86
3609,2026-01-14,14,52,2,0,France,Family,Travel Agency,195.5,0,2737.0
3610,2025-02-19,1,156,4,0,Greece,Superior,Corporate,98.31,0,98.31
3611,2025-09-06,8,150,1,0,Spain,Superior,Corporate,77.76,1,0.0
3612,2026-06-16,3,167,1,2,Greece,Suite,Travel Agency,232.46,0,697.38
3613,2025-10-18,8,133,1,1,Portugal,Family,Corporate,194.58,0,1556.64
3614,2025-09-12,12,69,2,0,Greece,Deluxe,Direct,135.78,1,0.0
3615,2025-07-10,5,47,4,1,Egypt,Deluxe,Corporate,185.22,0,926.1
3616,2025-10-12,3,105,2,0,Spain,Deluxe,Corporate,146.86,0,440.58
3617,2025-07-18,13,175,2,1,Egypt,Family,OTA,159.31,0,2071.03
3618,2026-03-29,10,166,2,2,Italy,Suite,Corporate,188.66,0,1886.6
3619,2026-03-31,14,77,2,2,France,Deluxe,Corporate,163.9,0,2294.6
3620,2026-06-24,8,169,1,0,Turkey,Family,OTA,169.34,0,1354.72
3621,2025-12-09,4,23,2,0,Egypt,Family,Travel Agency,164.24,0,656.96
3622,2025-05-28,4,157,2,0,France,Family,Direct,225.21,0,900.84
3623,2026-01-20,5,150,2,1,Egypt,Suite,Direct,225.63,1,0.0
3624,2025-05-05,11,137,2,0,France,Superior,OTA,101.61,0,1117.71
3625,2025-09-30,7,143,2,0,France,Standard,OTA,94.28,1,0.0
3626,2026-04-24,4,58,2,2,Turkey,Standard,Corporate,114.77,0,459.08
3627,2025-03-07,4,131,2,1,Turkey,Suite,Travel Agency,251.75,0,1007.0
3628,2026-05-23,9,62,1,0,UAE,Deluxe,Corporate,152.58,0,1373.22
3629,2025-11-30,11,115,4,1,UAE,Family,Corporate,228.91,1,0.0
3630,2025-01-03,1,90,2,0,France,Family,Corporate,165.48,1,0.0
3631,2026-03-11,5,163,2,2,Turkey,Superior,Corporate,100.6,0,503.0
3632,2025-08-18,3,119,1,0,Egypt,Standard,Travel Agency,65.97,0,197.91
3633,2026-03-21,6,49,2,0,France,Standard,Direct,90.13,0,540.78
3634,2025-10-26,3,22,4,2,Egypt,Family,Travel Agency,153.86,0,461.58
3635,2026-04-12,12,25,2,0,Spain,Superior,Travel Agency,82.95,0,995.4
3636,2025-03-26,11,147,1,2,UAE,Standard,Travel Agency,71.53,0,786.83
3637,2026-02-23,6,160,1,0,Greece,Deluxe,Travel Agency,111.69,0,670.14
3638,2025-02-20,9,22,4,0,Greece,Superior,OTA,116.73,0,1050.57
3639,2026-05-28,14,121,2,1,Greece,Superior,Corporate,120.19,0,1682.66
3640,2025-02-18,13,71,2,0,Greece,Suite,Direct,254.52,0,3308.76
3641,2025-01-02,7,10,4,2,Italy,Family,Direct,196.92,1,0.0
3642,2025-02-09,6,38,2,2,Italy,Suite,Travel Agency,232.21,0,1393.26
3643,2025-12-24,8,167,2,2,Egypt,Deluxe,Direct,181.31,1,0.0
3644,2025-12-08,14,33,2,0,France,Deluxe,Corporate,178.41,0,2497.74
3645,2025-04-08,2,74,2,0,Greece,Standard,Travel Agency,55.68,0,111.36
3646,2025-01-07,11,123,2,0,Italy,Superior,Direct,109.06,0,1199.66
3647,2026-03-15,2,2,3,0,France,Standard,Corporate,45.0,1,0.0
3648,2026-04-12,5,86,2,1,Italy,Deluxe,Corporate,181.72,0,908.6
3649,2025-09-02,14,39,1,0,Greece,Standard,OTA,101.43,0,1420.02
3650,2026-03-31,5,63,1,0,Egypt,Family,Corporate,213.12,0,1065.6
3651,2025-12-26,7,11,2,0,Greece,Family,Direct,139.33,0,975.31
3652,2026-02-28,6,86,3,0,Egypt,Superior,Travel Agency,122.48,0,734.88
3653,2026-04-10,6,84,2,0,Egypt,Family,OTA,162.52,0,975.12
3654,2025-02-25,11,61,2,1,Spain,Superior,Corporate,63.17,0,694.87
3655,2025-11-18,2,1,1,0,Egypt,Suite,Corporate,265.38,0,530.76
3656,2025-02-12,7,148,1,0,Portugal,Standard,Direct,50.7,0,354.9
3657,2025-07-02,2,178,3,0,Egypt,Family,OTA,184.06,1,0.0
3658,2025-07-04,4,93,2,2,Greece,Superior,Direct,97.25,1,0.0
3659,2026-01-15,5,135,2,2,UAE,Standard,Corporate,84.55,0,422.75
3660,2025-12-05,8,14,2,2,Turkey,Superior,OTA,132.3,0,1058.4
3661,2025-04-21,12,135,2,0,France,Deluxe,OTA,154.62,0,1855.44
3662,2026-02-10,11,67,2,2,UAE,Deluxe,Direct,210.04,0,2310.44
3663,2025-01-26,3,8,2,0,Italy,Deluxe,Travel Agency,128.42,0,385.26
3664,2026-06-01,1,80,1,0,Greece,Superior,Travel Agency,161.0,0,161.0
3665,2026-02-05,13,93,4,0,Greece,Family,OTA,167.55,1,0.0
3666,2025-09-01,1,80,2,0,Turkey,Superior,Corporate,92.7,1,0.0
3667,2025-02-24,1,147,3,0,Italy,Family,Travel Agency,173.29,0,173.29
3668,2025-08-27,8,114,1,0,Italy,Family,Direct,139.83,0,1118.64
3669,2025-10-04,8,15,1,0,UAE,Suite,OTA,224.72,0,1797.76
3670,2025-08-18,14,54,4,2,Portugal,Standard,Corporate,73.98,0,1035.72
3671,2026-01-19,7,135,1,1,Egypt,Suite,Corporate,246.61,1,0.0
3672,2026-01-19,1,90,3,0,Portugal,Superior,OTA,111.59,0,111.59
3673,2025-02-01,13,179,1,0,UAE,Deluxe,Direct,162.55,0,2113.15
3674,2026-01-23,10,140,2,0,Italy,Family,OTA,174.28,0,1742.8
3675,2026-01-20,5,164,2,0,Turkey,Deluxe,Direct,178.09,0,890.45
3676,2026-01-30,6,180,4,0,UAE,Superior,Travel Agency,126.92,0,761.52
3677,2025-07-27,14,94,2,0,Portugal,Family,Travel Agency,185.51,0,2597.14
3678,2025-01-07,10,66,2,0,Spain,Family,Travel Agency,207.62,0,2076.2
3679,2026-03-12,3,167,4,0,Portugal,Standard,OTA,112.62,0,337.86
3680,2026-02-25,1,32,4,1,Italy,Standard,Corporate,83.38,0,83.38
3681,2026-06-09,14,5,4,0,Spain,Suite,OTA,231.38,0,3239.32
3682,2026-03-23,14,0,3,0,Turkey,Suite,Direct,245.68,0,3439.52
3683,2025-03-10,11,119,1,0,Greece,Superior,Corporate,107.16,0,1178.76
3684,2026-02-20,11,43,3,0,UAE,Suite,Corporate,230.44,1,0.0
3685,2026-04-22,14,125,2,0,Italy,Deluxe,Corporate,154.68,0,2165.52
3686,2025-05-18,12,98,3,0,Italy,Standard,Travel Agency,89.71,0,1076.52
3687,2026-03-14,11,167,4,2,Egypt,Deluxe,Corporate,165.64,0,1822.04
3688,2025-01-29,8,115,2,0,UAE,Family,Direct,212.12,0,1696.96
3689,2025-06-21,3,9,2,0,Greece,Deluxe,Corporate,157.1,0,471.3
3690,2025-09-03,14,145,4,1,Turkey,Suite,OTA,239.82,0,3357.48
3691,2025-12-27,1,12,2,0,Italy,Family,Corporate,199.69,0,199.69
3692,2025-09-30,13,134,2,1,Greece,Deluxe,Direct,130.61,0,1697.93
3693,2025-05-14,12,28,2,1,Turkey,Suite,Corporate,192.93,0,2315.16
3694,2025-10-16,8,115,3,0,UAE,Suite,Travel Agency,201.91,0,1615.28
3695,2025-11-11,4,137,2,0,Egypt,Suite,Corporate,252.12,0,1008.48
3696,2025-05-08,3,89,2,0,Italy,Suite,OTA,232.46,0,697.38
3697,2025-03-05,12,97,2,1,Italy,Superior,Corporate,104.23,0,1250.76
3698,2026-05-18,2,147,1,2,Egypt,Suite,OTA,220.08,0,440.16
3699,2025-08-04,6,61,4,0,Greece,Standard,OTA,110.09,0,660.54
3700,2026-05-05,9,55,1,0,Egypt,Suite,OTA,202.77,0,1824.93
3701,2026-06-12,13,122,2,0,Greece,Deluxe,Travel Agency,164.68,0,2140.84
3702,2025-07-02,7,176,2,0,France,Suite,Travel Agency,240.16,0,1681.12
3703,2026-05-18,5,122,3,0,Italy,Superior,OTA,148.95,0,744.75
3704,2026-02-17,10,170,3,0,Turkey,Deluxe,Direct,174.82,0,1748.2
3705,2026-04-08,4,146,2,0,France,Suite,OTA,213.83,0,855.32
3706,2025-03-26,8,165,2,2,Egypt,Deluxe,Direct,166.95,0,1335.6
3707,2025-09-08,10,166,2,1,UAE,Standard,Travel Agency,91.37,0,913.7
3708,2025-11-30,8,177,4,1,Portugal,Suite,Direct,238.35,0,1906.8
3709,2026-04-15,5,52,1,0,Turkey,Superior,Travel Agency,124.87,0,624.35
3710,2025-11-23,4,89,2,2,Italy,Standard,Travel Agency,64.67,1,0.0
3711,2026-05-22,6,8,3,0,Portugal,Superior,Direct,112.58,0,675.48
3712,2025-10-06,9,8,4,0,Egypt,Suite,Travel Agency,240.6,0,2165.4
3713,2026-04-07,11,90,2,0,Turkey,Superior,OTA,91.23,1,0.0
3714,2025-04-13,7,137,2,1,Spain,Suite,Travel Agency,232.51,0,1627.57
3715,2025-11-29,1,102,3,0,Greece,Suite,Travel Agency,228.44,0,228.44
3716,2025-09-30,13,27,1,0,Spain,Deluxe,OTA,159.69,0,2075.97
3717,2026-05-14,13,151,2,0,Greece,Deluxe,Travel Agency,181.74,0,2362.62
3718,2025-06-03,2,0,1,2,Italy,Suite,Corporate,208.87,0,417.74
3719,2025-04-27,4,39,4,2,Greece,Deluxe,Corporate,160.46,1,0.0
3720,2025-11-25,4,135,2,2,Italy,Standard,Direct,67.58,0,270.32
3721,2025-11-29,12,127,1,0,Turkey,Family,Travel Agency,198.08,0,2376.96
3722,2026-02-10,1,164,1,1,Turkey,Superior,Corporate,120.15,0,120.15
3723,2025-07-11,5,85,2,0,Egypt,Superior,Direct,73.49,0,367.45
3724,2025-07-02,2,59,2,0,Egypt,Suite,OTA,244.7,0,489.4
3725,2025-05-28,11,63,3,0,Spain,Family,Direct,172.05,0,1892.55
3726,2026-04-01,4,170,2,0,Turkey,Family,Corporate,146.08,0,584.32
3727,2025-03-05,13,159,2,0,Portugal,Standard,Direct,67.88,0,882.44
3728,2026-03-04,1,63,3,2,Italy,Standard,Corporate,83.59,0,83.59
3729,2026-01-02,2,100,2,0,France,Standard,Travel Agency,68.56,0,137.12
3730,2025-03-29,12,45,1,0,France,Deluxe,Direct,176.17,0,2114.04
3731,2026-05-15,6,102,1,1,Spain,Suite,Travel Agency,236.83,0,1420.98
3732,2026-03-23,5,170,1,2,UAE,Deluxe,Direct,136.22,0,681.1
3733,2025-07-16,4,172,2,1,Egypt,Deluxe,Direct,154.96,1,0.0
3734,2025-05-24,9,87,3,0,UAE,Family,Travel Agency,183.13,0,1648.17
3735,2025-04-30,8,165,3,0,UAE,Family,OTA,198.33,0,1586.64
3736,2025-03-02,12,84,2,0,France,Superior,Direct,111.59,0,1339.08
3737,2025-04-29,11,175,1,0,France,Suite,Travel Agency,141.94,0,1561.34
3738,2026-05-31,2,74,1,0,Spain,Standard,OTA,87.09,0,174.18
3739,2026-06-10,6,177,4,1,Greece,Suite,Direct,232.45,0,1394.7
3740,2025-10-19,14,43,2,0,France,Standard,Direct,119.69,0,1675.66
3741,2025-06-16,14,7,1,1,Turkey,Standard,OTA,90.0,0,1260.0
3742,2025-02-22,10,129,4,0,Turkey,Family,Corporate,179.15,0,1791.5
3743,2026-02-17,6,159,2,2,Italy,Suite,OTA,228.56,0,1371.36
3744,2026-04-20,3,153,1,0,Egypt,Family,Travel Agency,201.79,0,605.37
3745,2025-04-15,7,79,2,2,Italy,Deluxe,OTA,111.31,0,779.17
3746,2025-06-03,12,29,3,0,Italy,Standard,OTA,85.1,0,1021.2
3747,2025-03-05,9,80,2,0,Italy,Deluxe,Corporate,110.88,0,997.92
3748,2025-06-24,4,74,2,2,Turkey,Standard,OTA,64.98,1,0.0
3749,2025-06-01,12,64,2,0,Egypt,Family,Direct,195.57,0,2346.84
3750,2025-09-06,13,40,1,0,UAE,Superior,Travel Agency,118.38,0,1538.94
3751,2025-06-12,4,137,2,1,Spain,Family,Corporate,179.51,0,718.04
3752,2026-01-30,1,79,2,2,Greece,Suite,Corporate,216.1,0,216.1
3753,2026-03-13,12,101,2,0,Spain,Suite,Corporate,238.71,0,2864.52
3754,2026-05-14,14,34,1,0,Portugal,Deluxe,OTA,159.38,0,2231.32
3755,2025-10-27,14,176,1,0,Greece,Superior,Direct,133.35,0,1866.9
3756,2026-01-15,14,18,1,2,Portugal,Superior,Travel Agency,122.58,0,1716.12
3757,2026-04-19,13,35,2,0,France,Family,Travel Agency,195.56,0,2542.28
3758,2025-10-24,2,111,4,2,Greece,Suite,OTA,207.21,1,0.0
3759,2026-05-13,14,111,4,0,UAE,Superior,OTA,113.93,0,1595.02
3760,2025-04-16,13,141,2,2,Greece,Family,OTA,199.41,0,2592.33
3761,2025-06-20,13,117,3,1,Spain,Family,Direct,123.2,0,1601.6
3762,2025-10-08,3,166,2,0,Portugal,Superior,Direct,104.88,0,314.64
3763,2026-06-18,10,154,2,2,Greece,Standard,Direct,89.63,0,896.3
3764,2026-03-13,11,148,3,0,Italy,Superior,Travel Agency,138.02,0,1518.22
3765,2025-09-13,5,119,4,0,UAE,Standard,Corporate,82.86,0,414.3
3766,2025-01-04,8,122,2,0,Turkey,Suite,Travel Agency,240.05,0,1920.4
3767,2026-02-14,4,88,2,1,Egypt,Family,OTA,182.38,1,0.0
3768,2025-03-14,4,139,1,0,UAE,Standard,Travel Agency,89.87,0,359.48
3769,2025-10-14,12,91,2,0,France,Deluxe,Travel Agency,129.84,0,1558.08
3770,2025-12-11,2,50,2,0,UAE,Suite,Direct,228.52,0,457.04
3771,2025-12-26,5,24,3,1,Greece,Deluxe,Direct,107.8,0,539.0
3772,2025-04-12,1,152,2,1,Turkey,Deluxe,Direct,134.98,0,134.98
3773,2025-08-24,14,109,2,1,UAE,Suite,Direct,214.53,0,3003.42
3774,2025-12-10,12,7,2,0,Portugal,Superior,Corporate,89.63,0,1075.56
3775,2025-05-26,3,60,2,0,Egypt,Family,Corporate,229.14,0,687.42
3776,2025-02-10,12,50,4,0,Greece,Suite,Direct,266.37,0,3196.44
3777,2025-05-24,9,20,2,0,Greece,Deluxe,Travel Agency,125.03,0,1125.27
3778,2026-03-30,12,174,4,0,France,Standard,Direct,49.44,0,593.28
3779,2025-06-15,8,81,3,1,Greece,Family,OTA,161.32,0,1290.56
3780,2025-03-14,2,78,3,0,Greece,Standard,Direct,48.72,1,0.0
3781,2026-05-31,7,41,2,0,Egypt,Deluxe,Travel Agency,156.71,0,1096.97
3782,2025-01-27,1,60,3,0,Spain,Superior,Corporate,116.27,1,0.0
3783,2025-11-01,9,95,4,0,Spain,Standard,OTA,59.3,0,533.7
3784,2025-03-11,9,39,2,0,Turkey,Standard,Direct,97.14,1,0.0
3785,2026-04-04,1,34,3,0,Egypt,Standard,Corporate,97.17,0,97.17
3786,2026-04-27,9,114,4,0,France,Standard,Travel Agency,63.95,0,575.55
3787,2026-05-05,14,2,2,0,Spain,Deluxe,OTA,128.56,1,0.0
3788,2025-11-15,11,126,2,0,Greece,Deluxe,Travel Agency,140.38,0,1544.18
3789,2025-05-13,2,11,2,0,Italy,Standard,Direct,93.89,0,187.78
3790,2025-10-29,14,101,1,0,Spain,Deluxe,Direct,201.35,0,2818.9
3791,2025-07-24,2,60,2,0,UAE,Family,Travel Agency,188.27,0,376.54
3792,2025-05-17,1,120,2,0,Greece,Suite,Travel Agency,213.17,0,213.17
3793,2026-03-10,13,177,2,0,Italy,Family,Corporate,183.04,0,2379.52
3794,2025-03-20,12,133,3,2,Portugal,Suite,Corporate,242.91,0,2914.92
3795,2026-05-18,7,121,4,1,UAE,Standard,OTA,81.47,0,570.29
3796,2026-05-28,8,118,4,0,France,Superior,Direct,79.3,0,634.4
3797,2026-06-30,10,57,3,1,France,Standard,Travel Agency,87.97,0,879.7
3798,2026-06-03,8,57,1,0,UAE,Standard,Travel Agency,79.48,0,635.84
3799,2025-11-23,6,128,2,2,Italy,Family,OTA,147.26,1,0.0
3800,2025-10-15,2,137,3,0,Portugal,Suite,Corporate,282.82,0,565.64
3801,2025-11-16,12,173,1,0,Italy,Deluxe,Corporate,120.02,0,1440.24
3802,2025-11-23,9,84,3,0,Italy,Suite,Travel Agency,251.19,0,2260.71
3803,2025-09-02,11,100,4,0,Spain,Deluxe,Travel Agency,146.49,0,1611.39
3804,2025-11-10,10,48,2,2,France,Family,Direct,166.61,0,1666.1
3805,2025-11-20,5,7,2,0,UAE,Family,Corporate,206.3,0,1031.5
3806,2025-01-09,3,13,4,1,Italy,Deluxe,OTA,172.9,1,0.0
3807,2026-04-15,9,168,2,0,Spain,Deluxe,Travel Agency,146.59,0,1319.31
3808,2025-12-23,12,86,2,0,Turkey,Deluxe,Direct,130.54,0,1566.48
3809,2026-04-06,13,132,4,2,Egypt,Family,Corporate,163.91,0,2130.83
3810,2026-05-31,14,134,3,2,France,Superior,Direct,103.24,0,1445.36
3811,2025-02-02,12,9,2,0,Spain,Deluxe,Direct,173.37,0,2080.44
3812,2025-11-14,8,17,1,0,Turkey,Family,Direct,184.25,0,1474.0
3813,2026-03-31,6,171,2,2,Spain,Deluxe,Direct,174.26,0,1045.56
3814,2025-01-24,12,79,3,1,Egypt,Family,Direct,143.54,0,1722.48
3815,2026-06-19,7,65,2,0,Egypt,Superior,Travel Agency,136.55,0,955.85
3816,2025-11-04,14,127,1,0,Egypt,Family,Direct,210.35,0,2944.9
3817,2025-04-28,13,4,1,2,Portugal,Family,Direct,157.05,0,2041.65
3818,2025-08-25,4,40,2,1,Spain,Deluxe,Travel Agency,169.9,0,679.6
3819,2025-08-18,13,7,2,0,France,Deluxe,Corporate,182.9,0,2377.7
3820,2026-03-10,13,135,3,2,Portugal,Deluxe,Direct,136.53,1,0.0
3821,2025-08-07,11,14,2,0,Italy,Family,Corporate,149.26,0,1641.86
3822,2026-05-28,10,146,2,0,Egypt,Suite,OTA,245.67,0,2456.7
3823,2025-10-18,8,5,2,2,Italy,Standard,OTA,45.0,1,0.0
3824,2025-03-02,2,130,2,0,Greece,Superior,OTA,136.17,0,272.34
3825,2025-03-27,14,67,2,1,UAE,Standard,Direct,59.14,0,827.96
3826,2025-06-20,8,94,3,0,Portugal,Standard,Direct,74.14,0,593.12
3827,2025-09-09,5,61,2,0,Greece,Superior,Travel Agency,127.21,0,636.05
3828,2026-01-26,13,174,2,0,Spain,Deluxe,OTA,163.69,0,2127.97
3829,2026-01-25,3,80,1,0,Greece,Standard,Direct,96.42,0,289.26
3830,2025-12-11,5,27,4,0,Italy,Suite,Direct,221.94,0,1109.7
3831,2025-05-21,1,97,1,1,Italy,Superior,Corporate,117.8,0,117.8
3832,2025-07-28,1,8,2,0,France,Standard,Travel Agency,101.46,0,101.46
3833,2025-09-29,3,165,2,1,Greece,Deluxe,OTA,135.81,0,407.43
3834,2025-09-29,11,34,2,1,Italy,Standard,Corporate,125.04,0,1375.44
3835,2025-04-22,11,80,4,2,Turkey,Deluxe,OTA,145.18,0,1596.98
3836,2026-02-28,13,179,1,2,Turkey,Deluxe,Travel Agency,105.45,0,1370.85
3837,2025-08-03,8,81,3,0,Egypt,Suite,OTA,235.05,0,1880.4
3838,2026-01-13,1,136,1,0,Turkey,Standard,OTA,112.52,0,112.52
3839,2025-07-16,3,49,2,2,UAE,Suite,OTA,217.75,0,653.25
3840,2025-12-23,9,14,4,0,UAE,Superior,Direct,85.98,0,773.82
3841,2025-12-11,1,126,2,0,Portugal,Suite,Direct,249.8,0,249.8
3842,2026-04-07,13,54,2,0,Turkey,Superior,Travel Agency,84.14,0,1093.82
3843,2025-07-05,5,180,4,1,Portugal,Family,Corporate,148.23,0,741.15
3844,2025-09-17,5,70,3,1,Turkey,Suite,OTA,220.39,0,1101.95
3845,2025-02-04,5,109,2,0,Spain,Family,Direct,214.73,0,1073.65
3846,2026-01-31,10,136,3,0,Egypt,Deluxe,Corporate,162.53,1,0.0
3847,2025-05-09,12,171,2,0,UAE,Superior,Corporate,111.58,0,1338.96
3848,2026-04-19,10,58,3,0,Turkey,Family,Direct,156.79,0,1567.9
3849,2025-04-14,3,31,1,0,Spain,Family,OTA,196.13,0,588.39
3850,2026-01-05,5,90,4,0,Egypt,Standard,Direct,95.09,0,475.45
3851,2026-03-21,1,146,3,0,France,Deluxe,Corporate,191.86,0,191.86
3852,2025-02-01,8,144,2,1,France,Deluxe,Direct,127.48,0,1019.84
3853,2026-05-04,5,51,1,1,Spain,Superior,OTA,84.68,1,0.0
3854,2026-01-16,1,166,2,2,Turkey,Superior,Travel Agency,66.0,0,66.0
3855,2025-10-01,3,117,3,2,UAE,Superior,OTA,123.15,0,369.45
3856,2026-03-14,2,127,3,0,Egypt,Deluxe,Travel Agency,156.1,0,312.2
3857,2025-11-10,10,178,4,0,UAE,Family,Direct,165.71,0,1657.1
3858,2025-06-27,8,49,4,0,Portugal,Deluxe,OTA,105.6,0,844.8
3859,2026-03-26,12,27,3,0,France,Superior,Travel Agency,145.84,0,1750.08
3860,2025-01-25,3,54,3,0,Egypt,Superior,Corporate,114.79,0,344.37
3861,2026-02-01,2,118,2,0,Spain,Deluxe,Direct,179.86,0,359.72
3862,2025-10-12,12,99,2,0,Italy,Standard,OTA,112.53,0,1350.36
3863,2026-01-22,4,129,1,0,Spain,Deluxe,Direct,162.39,0,649.56
3864,2025-05-20,12,33,3,2,France,Standard,Corporate,96.11,1,0.0
3865,2025-10-26,11,162,2,2,UAE,Superior,OTA,95.07,0,1045.77
3866,2026-03-29,13,107,2,1,Turkey,Superior,OTA,112.76,0,1465.88
3867,2025-08-04,6,178,2,0,Greece,Family,OTA,200.02,0,1200.12
3868,2025-05-17,12,112,3,0,Egypt,Suite,OTA,220.46,0,2645.52
3869,2025-03-23,14,88,1,0,Spain,Superior,Corporate,133.05,0,1862.7
3870,2025-01-02,8,112,2,0,Turkey,Superior,Travel Agency,131.29,0,1050.32
3871,2026-06-19,7,145,4,1,UAE,Superior,Corporate,130.57,0,913.99
3872,2025-03-11,6,91,2,0,Italy,Standard,Travel Agency,81.04,0,486.24
3873,2025-07-05,1,143,3,2,Greece,Standard,Corporate,62.13,0,62.13
3874,2025-08-16,1,170,3,0,Spain,Family,OTA,219.86,0,219.86
3875,2025-08-27,8,115,2,0,France,Suite,Corporate,274.03,0,2192.24
3876,2025-07-17,5,21,4,0,UAE,Standard,OTA,81.62,0,408.1
3877,2026-04-10,11,95,3,0,France,Family,Direct,181.14,0,1992.54
3878,2025-01-01,10,15,2,0,France,Standard,Corporate,73.62,0,736.2
3879,2025-03-29,14,40,1,2,Turkey,Deluxe,OTA,107.38,0,1503.32
3880,2025-09-09,10,164,4,0,Egypt,Standard,OTA,77.92,0,779.2
3881,2025-08-29,4,19,2,2,Portugal,Deluxe,Direct,162.61,0,650.44
3882,2026-04-17,6,114,3,0,Greece,Superior,OTA,96.47,0,578.82
3883,2025-01-15,14,141,3,2,Spain,Family,Direct,167.39,0,2343.46
3884,2025-10-17,2,119,2,0,France,Deluxe,Direct,142.18,0,284.36
3885,2025-08-15,1,12,2,2,Egypt,Family,Travel Agency,178.09,0,178.09
3886,2026-06-13,12,124,2,0,UAE,Standard,Travel Agency,74.58,1,0.0
3887,2025-04-10,5,85,1,0,Portugal,Superior,OTA,89.29,0,446.45
3888,2026-02-05,7,159,2,1,France,Family,OTA,178.0,0,1246.0
3889,2026-05-29,7,86,1,2,Italy,Deluxe,OTA,161.27,0,1128.89
3890,2025-02-10,5,57,4,2,Turkey,Deluxe,Direct,155.24,0,776.2
3891,2025-09-23,7,37,1,1,Egypt,Deluxe,OTA,105.7,0,739.9
3892,2025-10-30,10,51,3,0,Italy,Family,Corporate,190.92,0,1909.2
3893,2026-04-05,5,8,2,2,Egypt,Suite,Travel Agency,212.39,0,1061.95
3894,2026-06-30,6,114,2,2,Italy,Standard,Direct,90.84,0,545.04
3895,2026-02-09,11,111,2,0,Egypt,Deluxe,Direct,161.95,0,1781.45
3896,2026-06-01,8,159,2,2,Portugal,Suite,Travel Agency,204.01,0,1632.08
3897,2025-08-10,8,121,1,0,France,Deluxe,OTA,172.14,0,1377.12
3898,2025-04-23,7,68,2,2,France,Deluxe,OTA,194.54,1,0.0
3899,2026-03-26,9,3,2,1,Spain,Deluxe,Direct,143.09,1,0.0
3900,2026-05-10,11,150,2,1,UAE,Standard,Corporate,90.84,0,999.24
3901,2026-01-18,7,148,2,1,France,Standard,OTA,68.98,1,0.0
3902,2025-06-12,8,53,2,1,Italy,Superior,Travel Agency,82.09,0,656.72
3903,2026-02-03,8,47,1,0,Greece,Standard,Direct,104.7,0,837.6
3904,2025-12-16,8,168,3,2,UAE,Suite,Direct,251.48,0,2011.84
3905,2026-01-12,4,36,4,0,France,Deluxe,Corporate,133.58,0,534.32
3906,2026-01-25,1,1,3,2,Spain,Deluxe,Corporate,123.04,0,123.04
3907,2025-08-06,7,167,3,0,Greece,Standard,OTA,126.22,0,883.54
3908,2025-10-03,2,62,4,1,UAE,Superior,OTA,77.31,0,154.62
3909,2026-06-12,6,111,4,2,Turkey,Suite,Corporate,254.98,0,1529.88
3910,2026-03-28,14,7,4,1,Spain,Family,Direct,179.39,0,2511.46
3911,2025-01-26,8,69,2,0,Turkey,Superior,OTA,129.25,1,0.0
3912,2026-04-01,1,13,2,2,Italy,Family,Travel Agency,212.65,0,212.65
3913,2025-10-18,4,99,3,1,Italy,Family,OTA,113.55,1,0.0
3914,2026-05-31,12,117,2,0,Italy,Deluxe,Corporate,125.48,0,1505.76
3915,2026-05-17,13,77,1,0,Turkey,Deluxe,Corporate,147.16,0,1913.08
