Booking_ID,Booking_Date,Destination,Channel,Booking_Type,Customer_Segment,Supplier,Quantity,Revenue_EUR,Cost_EUR,Status,Profit_EUR,Month,Cancellation_Flag,Year,Month_Name,Month_Number
B0600,2026-04-29,France,B2B,Package,Business,Supplier E,1,1063.55,770.04,Confirmed,293.51,2026-04,0,2026,Apr,4
B0601,2025-05-18,Portugal,B2B,Flight,Family,Supplier E,1,317.53,247.24,Completed,70.29,2025-05,0,2025,May,5
B0602,2025-09-02,Azerbaijan,B2C,Hotel,Couple,Supplier B,1,807.96,676.9,Confirmed,131.06,2025-09,0,2025,Sep,9
B0603,2025-05-30,Portugal,B2C,Package,Business,Supplier D,1,900.57,752.2,Cancelled,148.37,2025-05,1,2025,May,5
B0604,2025-03-06,Turkey,B2C,Package,Leisure,Supplier B,3,4066.88,3547.09,Confirmed,519.79,2025-03,0,2025,Mar,3
B0605,2026-01-05,Egypt,B2B,Transfer,Leisure,Supplier A,1,92.34,68.99,Confirmed,23.35,2026-01,0,2026,Jan,1
B0606,2025-04-16,Thailand,B2B,Package,Business,Supplier D,2,2357.43,2034.76,Confirmed,322.67,2025-04,0,2025,Apr,4
B0607,2026-01-10,Azerbaijan,B2B,Flight,Couple,Supplier B,3,1205.57,941.49,Completed,264.08,2026-01,0,2026,Jan,1
B0608,2026-02-20,UAE,B2B,Package,Couple,Supplier E,1,968.89,689.62,Confirmed,279.27,2026-02,0,2026,Feb,2
B0609,2026-05-29,France,B2C,Transfer,Business,Supplier A,3,105.0,80.06,Completed,24.94,2026-05,0,2026,May,5
B0610,2025-10-15,Greece,B2C,Hotel,Business,Supplier C,3,2021.0,1422.64,Cancelled,598.36,2025-10,1,2025,Oct,10
B0611,2025-05-02,Greece,B2B,Transfer,Leisure,Supplier D,2,193.56,168.13,Confirmed,25.43,2025-05,0,2025,May,5
B0612,2026-05-06,Greece,B2B,Hotel,Leisure,Supplier B,1,618.01,479.19,Confirmed,138.82,2026-05,0,2026,May,5
B0613,2025-05-11,Azerbaijan,B2C,Hotel,Leisure,Supplier E,1,660.09,485.6,Cancelled,174.49,2025-05,1,2025,May,5
B0614,2025-02-27,France,B2C,Package,Couple,Supplier E,3,2433.0,1906.27,Completed,526.73,2025-02,0,2025,Feb,2
B0615,2025-01-20,Turkey,B2C,Flight,Couple,Supplier E,2,350.57,252.6,Confirmed,97.97,2025-01,0,2025,Jan,1
B0616,2026-05-09,France,B2B,Hotel,Business,Supplier E,1,716.11,530.32,Confirmed,185.79,2026-05,0,2026,May,5
B0617,2026-06-08,Turkey,B2B,Hotel,Couple,Supplier E,3,1710.98,1358.88,Confirmed,352.1,2026-06,0,2026,Jun,6
B0618,2025-03-12,Greece,B2B,Transfer,Business,Supplier A,1,125.55,107.32,Completed,18.23,2025-03,0,2025,Mar,3
B0619,2025-07-27,Thailand,B2C,Transfer,Leisure,Supplier B,2,199.39,159.08,Confirmed,40.31,2025-07,0,2025,Jul,7
B0620,2025-02-09,Thailand,B2C,Flight,Couple,Supplier B,3,861.34,673.99,Confirmed,187.35,2025-02,0,2025,Feb,2
B0621,2025-01-02,Egypt,B2B,Transfer,Leisure,Supplier E,2,213.22,167.0,Confirmed,46.22,2025-01,0,2025,Jan,1
B0622,2025-08-23,Portugal,B2B,Transfer,Leisure,Supplier D,1,119.04,97.28,Confirmed,21.76,2025-08,0,2025,Aug,8
B0623,2025-09-18,Portugal,B2C,Hotel,Family,Supplier E,3,1629.43,1377.12,Confirmed,252.31,2025-09,0,2025,Sep,9
B0624,2026-02-23,Turkey,B2C,Hotel,Leisure,Supplier E,3,1289.78,914.91,Completed,374.87,2026-02,0,2026,Feb,2
B0625,2025-05-01,Thailand,B2B,Flight,Business,Supplier C,2,524.24,382.51,Confirmed,141.73,2025-05,0,2025,May,5
B0626,2026-01-06,Italy,B2B,Hotel,Family,Supplier C,3,1257.49,1051.53,Confirmed,205.96,2026-01,0,2026,Jan,1
B0627,2026-03-10,Azerbaijan,B2B,Package,Couple,Supplier B,2,2726.16,2339.93,Completed,386.23,2026-03,0,2026,Mar,3
B0628,2026-05-10,France,B2B,Package,Family,Supplier C,3,3485.03,2589.32,Confirmed,895.71,2026-05,0,2026,May,5
B0629,2025-12-19,Egypt,B2C,Hotel,Business,Supplier D,1,673.53,536.78,Confirmed,136.75,2025-12,0,2025,Dec,12
B0630,2025-04-13,Greece,B2B,Transfer,Leisure,Supplier B,2,185.86,133.63,Cancelled,52.23,2025-04,1,2025,Apr,4
B0631,2025-01-06,Italy,B2B,Hotel,Couple,Supplier A,1,475.53,399.26,Completed,76.27,2025-01,0,2025,Jan,1
B0632,2025-09-27,Greece,B2C,Package,Leisure,Supplier D,2,3303.91,2433.92,Confirmed,869.99,2025-09,0,2025,Sep,9
B0633,2026-06-18,Turkey,B2C,Flight,Couple,Supplier D,1,402.36,323.48,Cancelled,78.88,2026-06,1,2026,Jun,6
B0634,2025-07-26,Thailand,B2C,Package,Leisure,Supplier E,3,3048.45,2571.75,Confirmed,476.7,2025-07,0,2025,Jul,7
B0635,2026-06-13,Greece,B2C,Hotel,Family,Supplier B,1,550.26,400.83,Completed,149.43,2026-06,0,2026,Jun,6
B0636,2025-06-11,Italy,B2B,Package,Family,Supplier D,2,3096.94,2610.06,Confirmed,486.88,2025-06,0,2025,Jun,6
B0637,2025-07-25,Thailand,B2C,Flight,Leisure,Supplier E,1,290.0,212.62,Completed,77.38,2025-07,0,2025,Jul,7
B0638,2025-12-23,UAE,B2C,Package,Business,Supplier D,2,2217.45,1813.37,Confirmed,404.08,2025-12,0,2025,Dec,12
B0639,2025-01-05,Turkey,B2B,Hotel,Leisure,Supplier E,1,851.85,609.09,Completed,242.76,2025-01,0,2025,Jan,1
B0640,2026-05-31,Turkey,B2C,Package,Family,Supplier E,3,2629.09,2220.66,Confirmed,408.43,2026-05,0,2026,May,5
B0641,2025-09-14,Portugal,B2B,Transfer,Business,Supplier C,2,185.76,162.94,Cancelled,22.82,2025-09,1,2025,Sep,9
B0642,2026-04-17,Azerbaijan,B2B,Flight,Leisure,Supplier C,1,360.53,293.56,Confirmed,66.97,2026-04,0,2026,Apr,4
B0643,2026-01-27,Greece,B2B,Hotel,Couple,Supplier C,3,1535.11,1119.41,Confirmed,415.7,2026-01,0,2026,Jan,1
B0644,2025-01-10,Turkey,B2B,Hotel,Leisure,Supplier D,1,689.04,551.75,Confirmed,137.29,2025-01,0,2025,Jan,1
B0645,2025-03-19,Thailand,B2B,Hotel,Family,Supplier C,1,627.64,448.32,Completed,179.32,2025-03,0,2025,Mar,3
B0646,2025-10-03,France,B2B,Hotel,Business,Supplier B,1,589.26,432.36,Completed,156.9,2025-10,0,2025,Oct,10
B0647,2025-09-29,Greece,B2C,Hotel,Business,Supplier E,1,565.47,468.12,Confirmed,97.35,2025-09,0,2025,Sep,9
B0648,2025-06-09,Italy,B2C,Flight,Couple,Supplier E,1,438.06,343.79,Completed,94.27,2025-06,0,2025,Jun,6
B0649,2025-02-13,Portugal,B2B,Package,Couple,Supplier E,1,507.35,400.28,Completed,107.07,2025-02,0,2025,Feb,2
B0650,2026-05-18,France,B2B,Package,Business,Supplier E,1,1037.26,788.67,Confirmed,248.59,2026-05,0,2026,May,5
B0651,2025-02-25,Thailand,B2B,Transfer,Leisure,Supplier E,1,117.36,84.28,Confirmed,33.08,2025-02,0,2025,Feb,2
B0652,2026-02-08,France,B2C,Transfer,Couple,Supplier C,1,109.54,79.48,Confirmed,30.06,2026-02,0,2026,Feb,2
B0653,2025-01-13,Greece,B2C,Transfer,Family,Supplier C,3,413.91,338.25,Cancelled,75.66,2025-01,1,2025,Jan,1
B0654,2025-09-23,France,B2C,Package,Family,Supplier D,3,3411.56,2604.48,Completed,807.08,2025-09,0,2025,Sep,9
B0655,2025-12-18,UAE,B2B,Hotel,Couple,Supplier B,2,1202.09,978.68,Confirmed,223.41,2025-12,0,2025,Dec,12
B0656,2026-01-17,UAE,B2B,Transfer,Couple,Supplier B,3,283.07,232.6,Confirmed,50.47,2026-01,0,2026,Jan,1
B0657,2025-05-15,Azerbaijan,B2C,Hotel,Family,Supplier B,3,1409.25,1030.84,Completed,378.41,2025-05,0,2025,May,5
B0658,2026-03-19,Egypt,B2C,Hotel,Business,Supplier D,1,570.42,422.62,Completed,147.8,2026-03,0,2026,Mar,3
B0659,2025-06-30,Egypt,B2C,Transfer,Family,Supplier D,1,118.18,97.49,Confirmed,20.69,2025-06,0,2025,Jun,6
B0660,2025-09-14,Thailand,B2B,Flight,Leisure,Supplier B,1,199.4,150.54,Confirmed,48.86,2025-09,0,2025,Sep,9
B0661,2025-08-09,Turkey,B2C,Transfer,Couple,Supplier C,1,108.67,93.11,Completed,15.56,2025-08,0,2025,Aug,8
B0662,2026-01-05,UAE,B2B,Package,Leisure,Supplier D,1,1312.85,1105.32,Cancelled,207.53,2026-01,1,2026,Jan,1
B0663,2025-12-26,Azerbaijan,B2C,Hotel,Family,Supplier C,1,601.96,494.05,Cancelled,107.91,2025-12,1,2025,Dec,12
B0664,2026-06-07,Portugal,B2C,Transfer,Couple,Supplier E,1,88.58,63.78,Confirmed,24.8,2026-06,0,2026,Jun,6
B0665,2026-04-20,France,B2B,Hotel,Couple,Supplier E,3,2122.17,1694.33,Confirmed,427.84,2026-04,0,2026,Apr,4
B0666,2026-02-19,Italy,B2C,Flight,Family,Supplier B,1,309.21,270.81,Confirmed,38.4,2026-02,0,2026,Feb,2
B0667,2025-11-21,Turkey,B2B,Package,Family,Supplier D,1,1062.64,885.37,Completed,177.27,2025-11,0,2025,Nov,11
B0668,2026-06-18,Portugal,B2C,Transfer,Business,Supplier A,1,92.59,69.48,Completed,23.11,2026-06,0,2026,Jun,6
B0669,2025-08-29,Turkey,B2C,Flight,Business,Supplier D,1,365.97,305.85,Completed,60.12,2025-08,0,2025,Aug,8
B0670,2025-04-08,Italy,B2C,Transfer,Leisure,Supplier D,3,264.29,185.86,Completed,78.43,2025-04,0,2025,Apr,4
B0671,2025-03-27,Italy,B2C,Package,Leisure,Supplier D,1,922.6,783.56,Confirmed,139.04,2025-03,0,2025,Mar,3
B0672,2025-08-23,Greece,B2B,Package,Business,Supplier B,3,4890.28,4191.44,Confirmed,698.84,2025-08,0,2025,Aug,8
B0673,2025-06-24,Spain,B2B,Flight,Family,Supplier D,2,705.82,506.34,Confirmed,199.48,2025-06,0,2025,Jun,6
B0674,2025-10-06,Thailand,B2C,Transfer,Business,Supplier E,3,431.69,303.15,Confirmed,128.54,2025-10,0,2025,Oct,10
B0675,2026-04-13,Azerbaijan,B2B,Transfer,Family,Supplier D,3,348.84,262.85,Confirmed,85.99,2026-04,0,2026,Apr,4
B0676,2025-08-21,Italy,B2B,Transfer,Family,Supplier D,1,52.01,43.36,Confirmed,8.65,2025-08,0,2025,Aug,8
B0677,2025-06-09,Turkey,B2C,Flight,Business,Supplier C,1,405.15,348.68,Confirmed,56.47,2025-06,0,2025,Jun,6
B0678,2026-04-26,Thailand,B2B,Flight,Couple,Supplier C,1,473.27,338.02,Confirmed,135.25,2026-04,0,2026,Apr,4
B0679,2026-03-17,Turkey,B2C,Hotel,Family,Supplier B,2,1101.18,783.44,Completed,317.74,2026-03,0,2026,Mar,3
B0680,2026-03-24,Egypt,B2C,Hotel,Couple,Supplier D,1,715.68,578.14,Confirmed,137.54,2026-03,0,2026,Mar,3
B0681,2025-09-27,Italy,B2C,Transfer,Family,Supplier C,3,362.82,311.38,Cancelled,51.44,2025-09,1,2025,Sep,9
B0682,2025-10-03,Egypt,B2C,Hotel,Business,Supplier B,1,615.77,488.39,Confirmed,127.38,2025-10,0,2025,Oct,10
B0683,2025-04-24,Portugal,B2B,Transfer,Couple,Supplier B,1,77.6,65.13,Cancelled,12.47,2025-04,1,2025,Apr,4
B0684,2025-01-20,France,B2C,Flight,Business,Supplier A,1,155.98,134.24,Confirmed,21.74,2025-01,0,2025,Jan,1
B0685,2025-10-03,France,B2C,Transfer,Business,Supplier A,1,137.89,111.21,Completed,26.68,2025-10,0,2025,Oct,10
B0686,2025-01-16,Portugal,B2B,Hotel,Couple,Supplier C,2,1477.63,1097.49,Confirmed,380.14,2025-01,0,2025,Jan,1
B0687,2026-01-16,Portugal,B2B,Flight,Leisure,Supplier B,1,297.95,234.72,Cancelled,63.23,2026-01,1,2026,Jan,1
B0688,2025-09-30,Egypt,B2B,Flight,Business,Supplier B,1,244.45,212.94,Cancelled,31.51,2025-09,1,2025,Sep,9
B0689,2026-01-26,Spain,B2C,Flight,Couple,Supplier D,1,323.91,263.71,Confirmed,60.2,2026-01,0,2026,Jan,1
B0690,2025-02-04,Greece,B2C,Transfer,Business,Supplier D,2,280.18,208.96,Confirmed,71.22,2025-02,0,2025,Feb,2
B0691,2025-11-16,UAE,B2C,Hotel,Leisure,Supplier C,2,895.0,649.06,Confirmed,245.94,2025-11,0,2025,Nov,11
B0692,2025-11-02,Greece,B2C,Package,Business,Supplier A,1,1237.04,1082.26,Confirmed,154.78,2025-11,0,2025,Nov,11
B0693,2026-03-21,UAE,B2C,Flight,Family,Supplier E,1,193.99,157.12,Confirmed,36.87,2026-03,0,2026,Mar,3
B0694,2026-02-10,Greece,B2C,Flight,Couple,Supplier E,1,312.55,230.43,Confirmed,82.12,2026-02,0,2026,Feb,2
B0695,2026-01-16,Italy,B2C,Hotel,Couple,Supplier A,3,1479.74,1249.59,Cancelled,230.15,2026-01,1,2026,Jan,1
B0696,2025-12-13,Spain,B2B,Flight,Business,Supplier E,1,252.61,200.14,Confirmed,52.47,2025-12,0,2025,Dec,12
B0697,2025-05-09,Portugal,B2B,Hotel,Family,Supplier D,1,515.79,369.14,Cancelled,146.65,2025-05,1,2025,May,5
B0698,2025-01-22,Egypt,B2C,Package,Family,Supplier A,2,2969.94,2139.81,Confirmed,830.13,2025-01,0,2025,Jan,1
B0699,2026-03-25,Thailand,B2B,Package,Business,Supplier E,1,1626.6,1283.12,Completed,343.48,2026-03,0,2026,Mar,3
B0700,2025-12-23,UAE,B2B,Transfer,Business,Supplier A,3,286.7,251.93,Confirmed,34.77,2025-12,0,2025,Dec,12
B0701,2025-06-08,Portugal,B2B,Package,Family,Supplier D,1,1002.06,777.53,Confirmed,224.53,2025-06,0,2025,Jun,6
B0702,2026-06-03,Egypt,B2C,Hotel,Family,Supplier E,1,311.13,268.62,Completed,42.51,2026-06,0,2026,Jun,6
B0703,2025-11-25,Italy,B2C,Transfer,Couple,Supplier E,1,52.94,44.91,Completed,8.03,2025-11,0,2025,Nov,11
B0704,2025-10-17,UAE,B2B,Transfer,Leisure,Supplier A,3,356.42,302.18,Confirmed,54.24,2025-10,0,2025,Oct,10
B0705,2025-03-10,Spain,B2C,Hotel,Leisure,Supplier B,1,466.96,348.52,Confirmed,118.44,2025-03,0,2025,Mar,3
B0706,2026-05-13,Greece,B2C,Flight,Couple,Supplier D,3,999.46,808.25,Completed,191.21,2026-05,0,2026,May,5
B0707,2025-09-20,Spain,B2C,Package,Leisure,Supplier A,1,1156.01,904.14,Confirmed,251.87,2025-09,0,2025,Sep,9
B0708,2026-05-19,Italy,B2C,Transfer,Family,Supplier E,2,142.59,102.92,Confirmed,39.67,2026-05,0,2026,May,5
B0709,2026-01-13,Spain,B2C,Package,Leisure,Supplier C,1,1204.06,860.22,Confirmed,343.84,2026-01,0,2026,Jan,1
B0710,2025-08-10,Thailand,B2C,Flight,Business,Supplier E,2,653.77,568.46,Cancelled,85.31,2025-08,1,2025,Aug,8
B0711,2025-07-14,Greece,B2C,Hotel,Couple,Supplier A,3,1125.39,908.03,Confirmed,217.36,2025-07,0,2025,Jul,7
B0712,2026-01-02,Portugal,B2C,Transfer,Business,Supplier B,3,397.59,323.84,Completed,73.75,2026-01,0,2026,Jan,1
B0713,2026-02-16,Thailand,B2C,Package,Couple,Supplier C,1,1583.6,1314.89,Confirmed,268.71,2026-02,0,2026,Feb,2
B0714,2025-11-29,UAE,B2B,Transfer,Family,Supplier E,1,102.64,88.52,Confirmed,14.12,2025-11,0,2025,Nov,11
B0715,2025-08-08,Egypt,B2B,Package,Couple,Supplier D,2,1699.39,1193.15,Confirmed,506.24,2025-08,0,2025,Aug,8
B0716,2025-01-01,Spain,B2C,Package,Business,Supplier C,1,1288.0,970.0,Confirmed,318.0,2025-01,0,2025,Jan,1
B0717,2025-11-04,Greece,B2B,Hotel,Leisure,Supplier C,3,1371.1,990.13,Cancelled,380.97,2025-11,1,2025,Nov,11
B0718,2026-06-08,Thailand,B2C,Hotel,Leisure,Supplier D,1,554.04,422.05,Completed,131.99,2026-06,0,2026,Jun,6
B0719,2025-06-09,France,B2B,Package,Business,Supplier B,1,1589.31,1310.62,Confirmed,278.69,2025-06,0,2025,Jun,6
B0720,2025-11-04,Italy,B2C,Transfer,Leisure,Supplier C,2,212.73,174.68,Confirmed,38.05,2025-11,0,2025,Nov,11
B0721,2025-06-27,Portugal,B2B,Flight,Leisure,Supplier E,2,819.3,639.35,Completed,179.95,2025-06,0,2025,Jun,6
B0722,2025-03-22,Spain,B2B,Package,Couple,Supplier D,1,1015.28,860.99,Completed,154.29,2025-03,0,2025,Mar,3
B0723,2025-08-21,Azerbaijan,B2B,Flight,Leisure,Supplier C,3,923.9,699.76,Cancelled,224.14,2025-08,1,2025,Aug,8
B0724,2025-02-12,UAE,B2B,Hotel,Business,Supplier B,1,662.59,508.08,Cancelled,154.51,2025-02,1,2025,Feb,2
B0725,2026-02-07,Portugal,B2C,Flight,Couple,Supplier C,2,825.03,633.14,Confirmed,191.89,2026-02,0,2026,Feb,2
B0726,2025-06-01,France,B2C,Package,Couple,Supplier E,1,1644.35,1278.47,Confirmed,365.88,2025-06,0,2025,Jun,6
B0727,2026-02-13,Turkey,B2B,Flight,Couple,Supplier B,1,292.4,212.81,Confirmed,79.59,2026-02,0,2026,Feb,2
B0728,2026-05-08,Thailand,B2B,Hotel,Couple,Supplier E,1,657.88,536.99,Cancelled,120.89,2026-05,1,2026,May,5
B0729,2026-06-21,Greece,B2C,Hotel,Family,Supplier D,1,455.0,352.05,Confirmed,102.95,2026-06,0,2026,Jun,6
B0730,2025-04-02,Italy,B2B,Transfer,Family,Supplier C,1,89.43,73.5,Cancelled,15.93,2025-04,1,2025,Apr,4
B0731,2025-11-25,UAE,B2B,Flight,Business,Supplier C,3,628.21,551.47,Confirmed,76.74,2025-11,0,2025,Nov,11
B0732,2026-03-29,Azerbaijan,B2B,Hotel,Leisure,Supplier B,1,450.42,371.1,Confirmed,79.32,2026-03,0,2026,Mar,3
B0733,2026-01-18,France,B2C,Flight,Leisure,Supplier B,3,832.63,658.6,Completed,174.03,2026-01,0,2026,Jan,1
B0734,2025-06-01,Turkey,B2B,Flight,Leisure,Supplier C,2,637.41,490.27,Confirmed,147.14,2025-06,0,2025,Jun,6
B0735,2026-04-28,Spain,B2C,Package,Business,Supplier B,3,3657.22,2665.4,Confirmed,991.82,2026-04,0,2026,Apr,4
B0736,2026-06-20,Turkey,B2C,Transfer,Leisure,Supplier D,3,255.47,213.6,Confirmed,41.87,2026-06,0,2026,Jun,6
B0737,2026-06-24,Spain,B2C,Package,Leisure,Supplier C,1,1446.32,1042.66,Completed,403.66,2026-06,0,2026,Jun,6
B0738,2025-10-05,Spain,B2C,Transfer,Leisure,Supplier D,1,87.14,65.92,Completed,21.22,2025-10,0,2025,Oct,10
B0739,2026-01-04,Italy,B2B,Flight,Couple,Supplier B,2,850.22,745.75,Confirmed,104.47,2026-01,0,2026,Jan,1
B0740,2026-06-05,Italy,B2B,Package,Leisure,Supplier B,1,1379.37,1204.2,Confirmed,175.17,2026-06,0,2026,Jun,6
B0741,2026-05-28,Portugal,B2C,Flight,Business,Supplier E,1,179.25,142.94,Confirmed,36.31,2026-05,0,2026,May,5
B0742,2025-12-08,Portugal,B2C,Transfer,Leisure,Supplier C,1,65.03,52.0,Confirmed,13.03,2025-12,0,2025,Dec,12
B0743,2025-12-30,Turkey,B2B,Hotel,Leisure,Supplier C,2,1272.95,991.98,Confirmed,280.97,2025-12,0,2025,Dec,12
B0744,2025-01-31,Thailand,B2C,Package,Business,Supplier C,2,2850.59,2128.48,Confirmed,722.11,2025-01,0,2025,Jan,1
B0745,2025-05-21,Italy,B2C,Transfer,Couple,Supplier B,3,271.58,203.32,Completed,68.26,2025-05,0,2025,May,5
B0746,2025-06-06,Egypt,B2B,Package,Couple,Supplier E,1,1084.77,868.24,Confirmed,216.53,2025-06,0,2025,Jun,6
B0747,2025-07-31,France,B2C,Hotel,Family,Supplier E,1,377.8,294.66,Cancelled,83.14,2025-07,1,2025,Jul,7
B0748,2026-03-17,France,B2B,Hotel,Leisure,Supplier E,3,1728.52,1362.08,Confirmed,366.44,2026-03,0,2026,Mar,3
B0749,2025-05-02,France,B2C,Package,Leisure,Supplier C,2,3270.67,2654.86,Confirmed,615.81,2025-05,0,2025,May,5
B0750,2026-02-26,Turkey,B2B,Transfer,Business,Supplier B,1,147.09,113.42,Confirmed,33.67,2026-02,0,2026,Feb,2
B0751,2025-05-15,France,B2B,Flight,Business,Supplier E,1,556.93,412.68,Completed,144.25,2025-05,0,2025,May,5
B0752,2025-08-25,Spain,B2C,Package,Couple,Supplier B,3,2171.88,1875.86,Completed,296.02,2025-08,0,2025,Aug,8
B0753,2026-04-26,UAE,B2B,Hotel,Couple,Supplier D,1,704.17,509.48,Completed,194.69,2026-04,0,2026,Apr,4
B0754,2025-06-17,Greece,B2C,Hotel,Couple,Supplier A,1,554.82,400.84,Completed,153.98,2025-06,0,2025,Jun,6
B0755,2026-02-27,Greece,B2C,Hotel,Leisure,Supplier B,2,1267.96,1103.03,Confirmed,164.93,2026-02,0,2026,Feb,2
B0756,2026-05-17,UAE,B2C,Transfer,Couple,Supplier D,1,85.17,66.71,Completed,18.46,2026-05,0,2026,May,5
B0757,2026-01-25,UAE,B2C,Transfer,Leisure,Supplier D,2,249.91,201.42,Confirmed,48.49,2026-01,0,2026,Jan,1
B0758,2025-02-13,Greece,B2C,Transfer,Couple,Supplier E,1,93.63,70.36,Confirmed,23.27,2025-02,0,2025,Feb,2
B0759,2025-07-14,Turkey,B2B,Transfer,Family,Supplier C,2,158.31,125.39,Confirmed,32.92,2025-07,0,2025,Jul,7
B0760,2025-06-20,Egypt,B2C,Package,Business,Supplier D,2,3462.11,2783.23,Completed,678.88,2025-06,0,2025,Jun,6
B0761,2025-04-03,Thailand,B2C,Flight,Business,Supplier D,2,630.16,534.98,Completed,95.18,2025-04,0,2025,Apr,4
B0762,2025-11-28,Portugal,B2C,Flight,Couple,Supplier E,1,345.59,277.59,Completed,68.0,2025-11,0,2025,Nov,11
B0763,2026-04-11,Italy,B2B,Package,Business,Supplier A,1,1180.93,1008.18,Confirmed,172.75,2026-04,0,2026,Apr,4
B0764,2025-04-27,Portugal,B2C,Package,Couple,Supplier E,3,3591.16,3061.3,Completed,529.86,2025-04,0,2025,Apr,4
B0765,2025-06-13,Egypt,B2C,Transfer,Business,Supplier C,3,332.37,270.15,Completed,62.22,2025-06,0,2025,Jun,6
B0766,2025-06-03,France,B2C,Hotel,Leisure,Supplier D,1,95.41,67.12,Confirmed,28.29,2025-06,0,2025,Jun,6
B0767,2025-11-13,Portugal,B2C,Package,Leisure,Supplier B,1,1643.44,1355.27,Confirmed,288.17,2025-11,0,2025,Nov,11
B0768,2025-01-04,Azerbaijan,B2C,Package,Couple,Supplier D,2,3163.27,2384.76,Confirmed,778.51,2025-01,0,2025,Jan,1
B0769,2025-01-06,Azerbaijan,B2C,Transfer,Business,Supplier E,2,156.66,115.6,Completed,41.06,2025-01,0,2025,Jan,1
B0770,2026-04-10,Egypt,B2C,Transfer,Leisure,Supplier B,3,353.82,248.24,Completed,105.58,2026-04,0,2026,Apr,4
B0771,2025-10-12,Azerbaijan,B2C,Hotel,Business,Supplier B,1,684.11,515.16,Confirmed,168.95,2025-10,0,2025,Oct,10
B0772,2025-12-24,Spain,B2C,Hotel,Family,Supplier C,1,617.58,514.33,Completed,103.25,2025-12,0,2025,Dec,12
B0773,2025-02-20,Italy,B2C,Transfer,Business,Supplier C,3,233.81,195.38,Completed,38.43,2025-02,0,2025,Feb,2
B0774,2025-07-01,Portugal,B2C,Package,Leisure,Supplier C,1,1401.17,1146.91,Completed,254.26,2025-07,0,2025,Jul,7
B0775,2026-01-13,Egypt,B2B,Flight,Leisure,Supplier C,2,702.98,503.3,Confirmed,199.68,2026-01,0,2026,Jan,1
B0776,2025-05-18,Italy,B2B,Package,Couple,Supplier E,1,1624.55,1159.89,Confirmed,464.66,2025-05,0,2025,May,5
B0777,2025-08-03,Azerbaijan,B2C,Flight,Leisure,Supplier D,3,778.51,593.84,Confirmed,184.67,2025-08,0,2025,Aug,8
B0778,2025-10-22,Egypt,B2B,Package,Family,Supplier B,3,3598.26,3042.27,Completed,555.99,2025-10,0,2025,Oct,10
B0779,2026-05-24,Thailand,B2B,Transfer,Business,Supplier E,1,44.63,31.86,Confirmed,12.77,2026-05,0,2026,May,5
B0780,2025-10-25,Greece,B2C,Flight,Leisure,Supplier D,1,339.11,285.87,Completed,53.24,2025-10,0,2025,Oct,10
B0781,2025-08-01,Azerbaijan,B2B,Transfer,Leisure,Supplier C,1,52.24,38.75,Confirmed,13.49,2025-08,0,2025,Aug,8
B0782,2025-08-06,Spain,B2B,Hotel,Family,Supplier A,1,424.68,358.7,Completed,65.98,2025-08,0,2025,Aug,8
B0783,2025-11-04,Thailand,B2C,Package,Leisure,Supplier C,1,1540.32,1167.36,Confirmed,372.96,2025-11,0,2025,Nov,11
B0784,2026-02-10,Azerbaijan,B2C,Flight,Business,Supplier C,1,302.63,224.15,Cancelled,78.48,2026-02,1,2026,Feb,2
B0785,2026-05-06,Portugal,B2C,Flight,Couple,Supplier B,2,650.74,497.43,Cancelled,153.31,2026-05,1,2026,May,5
B0786,2025-12-10,Portugal,B2C,Transfer,Family,Supplier E,1,102.38,73.93,Completed,28.45,2025-12,0,2025,Dec,12
B0787,2025-01-20,Greece,B2B,Package,Leisure,Supplier B,1,193.17,155.59,Cancelled,37.58,2025-01,1,2025,Jan,1
B0788,2025-02-01,UAE,B2C,Transfer,Couple,Supplier B,3,299.67,213.64,Completed,86.03,2025-02,0,2025,Feb,2
B0789,2025-04-30,Turkey,B2C,Package,Family,Supplier D,1,1532.49,1299.64,Completed,232.85,2025-04,0,2025,Apr,4
B0790,2026-05-24,Greece,B2B,Package,Family,Supplier B,3,2727.78,2180.72,Confirmed,547.06,2026-05,0,2026,May,5
B0791,2025-11-06,France,B2B,Flight,Leisure,Supplier B,1,355.16,265.96,Confirmed,89.2,2025-11,0,2025,Nov,11
B0792,2026-03-31,Thailand,B2B,Flight,Business,Supplier B,1,274.4,206.12,Confirmed,68.28,2026-03,0,2026,Mar,3
B0793,2026-05-11,Thailand,B2B,Package,Business,Supplier A,3,3199.71,2670.98,Confirmed,528.73,2026-05,0,2026,May,5
B0794,2025-05-16,Greece,B2B,Flight,Couple,Supplier E,1,333.65,233.56,Confirmed,100.09,2025-05,0,2025,May,5
B0795,2025-01-05,Turkey,B2C,Flight,Family,Supplier D,1,290.62,247.34,Confirmed,43.28,2025-01,0,2025,Jan,1
B0796,2025-04-16,Thailand,B2C,Package,Family,Supplier B,1,1304.32,970.97,Completed,333.35,2025-04,0,2025,Apr,4
B0797,2025-07-25,Greece,B2B,Package,Family,Supplier D,1,1019.66,779.88,Confirmed,239.78,2025-07,0,2025,Jul,7
B0798,2025-10-07,France,B2B,Hotel,Leisure,Supplier A,3,1482.23,1262.4,Confirmed,219.83,2025-10,0,2025,Oct,10
B0799,2026-06-11,Italy,B2B,Hotel,Family,Supplier C,1,579.7,451.06,Completed,128.64,2026-06,0,2026,Jun,6
